Feature ID	Taxon	Consensus
8308a92bf38eb28bff47777eb2d67d97	Eukaryota	1.0
831002481d8ac20f0ae3afcb93bb3cb4	Eukaryota;Obazoa;Opisthokonta;Fungi;Ascomycota	0.7
8343019df0d2566def901497cc14e55c	Eukaryota;Obazoa;Opisthokonta;Metazoa	0.7
836c3d8e05d6d5891d33f7237518851f	Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX	0.625
836e3b7dac3411e1977ea3756fef9cc7	Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X	0.625
8379618fe29d1e0d6ad4261a7004dda5	Eukaryota;Obazoa;Opisthokonta;Fungi	0.9
8381d77bb825e4aa1fa4c3fdd98b6eee	Eukaryota;TSAR;Stramenopiles;Gyrista	0.6
8385b21db97389e5b4da1a5b885a2474	Eukaryota;Obazoa;Opisthokonta;Metazoa;Myxozoa;Myxozoa_X;Myxosporea	1.0
838b9f59bd3bcb8f01cd52ff73f8bdd2	Eukaryota;TSAR;Rhizaria;Cercozoa;Endomyxa;Vampyrellida	0.714
8393dabb5a83aaf98050d900e37674c2	Eukaryota;TSAR;Rhizaria;Cercozoa;Endomyxa-Ascetosporea;Haplosporida;Haplosporidiidae;Bonamia	0.571
83a15affd32a0b2cb3322edec6e3c587	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Peridiniales	0.625
83baf235f862cce23952f96dfccfb139	Eukaryota;Obazoa;Opisthokonta;Metazoa;Cnidaria;Cnidaria_X;Hydrozoa	0.556
83bb8dcbecf3671f65958bed5e49831a	Eukaryota;TSAR;Alveolata;Apicomplexa;Gregarinomorphea;Neogregarinorida;Actinocephalidae;Monocystis;Monocystis_sp.;	0.8
83d4142c293a1f88a32a80541f566a71	Bacteria	0.6
843879adeadd7c9cbb221011226fdbf6	Eukaryota	1.0
843f6aef89397266ee0c4793c06410dc	Eukaryota;TSAR	0.625
8452d57a5711ffa0a98ea36085686fe8	Eukaryota;TSAR;Stramenopiles;Gyrista	0.6
845fb33f9f7eeb93794f0d2d207e7a37	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-8;Dino-Group-II-Clade-8_X;Dino-Group-II-Clade-8_X_sp.;	0.714
8464d309d33b8ddc9f93be8252ef698a	Eukaryota;Cryptista;Cryptophyta;Cryptophyta_X;Cryptophyceae;Cryptomonadales;Cryptomonadales_X	0.625
84695431f2ca795ca30158b7661184a5	Eukaryota;Obazoa;Opisthokonta;Metazoa;Mollusca;Gastropoda;Heterobranchia	0.625
84698de0de86177ad1e58ab310a5ed09	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II	0.714
84cd681deedc9adf6c84a0d532e2414c	Eukaryota;TSAR;Stramenopiles;Gyrista;Mediophyceae;Thalassiosirales;Skeletonemaceae;Skeletonema	0.625
84ecf757cd6bbad5b4c463ae8eb535e4	Eukaryota;TSAR;Stramenopiles;Gyrista;Bacillariophyceae	0.714
8502cf29cc0d7600295e136f18d03858	Eukaryota;Obazoa;Opisthokonta;Metazoa	0.6
850904df61012a006770f81c97cae061	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.75
8520939c0f1a87d32b8d522de6234b6e	Eukaryota;TSAR;Alveolata;Dinoflagellata	0.75
852799078eebd58a01c66edfdb387bae	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-44;Dino-Group-II-Clade-44_X;Dino-Group-II-Clade-44_X_sp.;	0.714
8577fcb798a3e6568b1d84f99fb7689b	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-44;Dino-Group-II-Clade-44_X;Dino-Group-II-Clade-44_X_sp.;	0.714
857c5e79380de2e7f0fce3e07d6aa4fd	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Peridiniales;Peridiniaceae;Peridinium	0.714
8584f60d30359681a8b726a064f65c73	Eukaryota;Obazoa;Opisthokonta;Metazoa	0.6
85910871c4f9209b14125a3454b78b6b	Eukaryota;TSAR;Rhizaria;Radiolaria;Acantharea	0.714
85941f9d6613ea577aa19e03280dc4f2	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.625
85a86dbaaaa75dfc81beb4f94d17e804	Eukaryota;Obazoa;Opisthokonta	1.0
85c853573ac115823ef2140bdc9df235	Eukaryota;TSAR;Alveolata;Ciliophora;Spirotrichea;Oligotrichida;Strombidiidae;Strombidiidae_X;Strombidiidae_X_sp.;	0.625
85cc41ed97af6240020e79289ea8b009	Eukaryota;Excavata;Discoba;Euglenozoa;Euglenida;Petalomonadida;Eupetalomonads_X;Eupetalomonads_XX;Eupetalomonads_XX_sp.;	0.8
85efa4fa144907831b3ba296df4b1540	Eukaryota;TSAR;Stramenopiles;Bigyra;Opalozoa;Nanomonadea;MAST-3;MAST-3E;MAST-3E_sp.;	0.714
85fcb6325afd043d5662c47c6de0018c	Eukaryota;TSAR;Stramenopiles;Gyrista;Peronosporomycetes;Peronosporomycetes_X;Peronosporales	1.0
8612ebe6094b2f7fd25985e5c0c36226	Eukaryota:plas;Excavata:plas;Discoba:plas;Euglenozoa:plas;Euglenida:plas;Euglenophyceae:plas;Euglenaceae:plas;Cryptoglena:plas;Cryptoglena_skujae:plas;	0.6
8616e35c7eededcba721e99c184ac534	Eukaryota;TSAR	0.714
863e0a94946071077c97f53b9629a9b8	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Dinophyceae_XXX;Dinophyceae_XXX_sp.;	0.625
86a523c84744070c81342458398408e4	Eukaryota	1.0
86e67c392f91ea037d1ccb4496aa46db	Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Crustacea;Malacostraca	0.556
86ec8cfdbcb483f63f220724a358c728	Eukaryota;TSAR;Alveolata;Dinoflagellata	0.75
86edee2f1c20bf47142010418cddf589	Eukaryota;TSAR;Alveolata	0.75
86efb47d4dd4bdf023a71fe52541a4e5	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-26;Dino-Group-II-Clade-26_X;Dino-Group-II-Clade-26_X_sp.;	0.8
86f47504b762e79e53a6b4efc1c28d71	Eukaryota;TSAR;Stramenopiles;Gyrista;Chrysophyceae;Paraphysomonadales;Paraphysomonadaceae;Paraphysomonas;Paraphysomonas_sp.;	0.625
870969152e8529f17879a213a42738a0	Eukaryota;TSAR;Alveolata;Ciliophora;CONThreeP;CONThreeP_X;CONThreeP_XX;Askenasia;Askenasia_sp.;	0.6
8725dbce382792052153b0b00f933e12	Eukaryota:chro;TSAR:chro;Rhizaria:chro;Cercozoa:chro;Filosa-Imbricatea:chro;Euglyphida:chro;Paulinellidae:chro;Paulinella:chro;Paulinella_chromatophora:chro;	0.6
872a8e3367cee0005d00f5b786e805cd	Eukaryota;TSAR;Stramenopiles;Gyrista;Bacillariophyceae	0.714
87306a118c22a85369d6de6924bbc39c	Eukaryota;Excavata;Discoba;Euglenozoa;Kinetoplastea;Kinetoplastea_X;Kinetoplastea_XX	0.667
8745ee5e8aa8ec63d2de43dce1688987	Eukaryota;TSAR	0.625
875f4582d8e1dc661efbda0d8bb11c22	Eukaryota;Obazoa;Opisthokonta;Metazoa;Porifera;Porifera_X;Demospongiae	0.556
87716a8a9e9e49a28d027c6d249fda40	Eukaryota;TSAR	0.625
877cc0a3f6ebf60ce6573e075a19a1bf	Eukaryota;TSAR;Stramenopiles;Bigyra;Sagenista;Labyrinthulomycetes;Oblongichytridiaceae;Oblongichytrium;Oblongichytrium_sp.;	0.714
8781ee88bf3e5a173f132cc3ba4c8e88	Eukaryota;Haptista	0.571
8795177db9f15e0aedda63867aa6eab0	Eukaryota;TSAR;Alveolata;Ciliophora;Spirotrichea;Oligotrichida	0.625
879da0b6f5251cf263035d21197ac844	Eukaryota	1.0
87da4682f06e748ef774d95efb45db15	Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Chlorophyceae;Chlamydomonadales;Chlamydomonadales_X	0.571
87eb3b9b25edc6e3bd4cad2563d1c3a3	Eukaryota;Archaeplastida	0.625
87ef53c3a6c9c74167e3ca6559e9fb6c	Eukaryota	1.0
87fa55ffee37c7c87176fcc67c8a2e6f	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-39;Dino-Group-II-Clade-39_X;Dino-Group-II-Clade-39_X_sp.;	0.571
87fb46ea8dcbbe117813e7c360430b85	Eukaryota;Obazoa;Opisthokonta	0.6
8800d7058ef8ccc26fe49f21f6255c93	Eukaryota;Excavata;Discoba;Euglenozoa;Diplonemea;Diplonemida;Diplonemidae	0.714
8812c5df23285159af9fea5ab475e0c3	Eukaryota;Archaeplastida;Streptophyta;Streptophyta_X;Embryophyceae;Embryophyceae_X;Embryophyceae_XX;Ephedra	0.714
88163daeca84a9bf72b799f6e78d2585	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.75
8818be0791b0dd7ae2bfe7d8a95e16fe	Eukaryota;Obazoa;Opisthokonta	0.667
881957de9e5178ea9d6b0f4b8e7528ec	Eukaryota;TSAR;Stramenopiles;Bigyra;Opalozoa;Nanomonadea;MAST-3;MAST-3F;MAST-3F_sp.;	0.714
881d012f93633da21e6b5efd77a58d94	Eukaryota	1.0
8867fd9eeefc4c50e2c6e89f696db19d	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.75
887218a3b031b427839d569e8d65cba8	Eukaryota;TSAR;Alveolata;Ciliophora;Phyllopharyngea;Cyrtophoria_8;Dysteriidae	0.625
8876b709715782ce56fab9407222b670	Eukaryota;TSAR;Stramenopiles;Gyrista;Bacillariophyceae;Bacillariales;Bacillariaceae	0.625
88a72e35419b6083dc25d0bd142c815c	Eukaryota;TSAR;Alveolata;Ciliophora;Litostomatea;Haptoria_5;Pleurostomatida	0.714
88d046e124f5506bc8ae0e50fd245bed	Eukaryota:plas;Archaeplastida:plas;Streptophyta:plas;Streptophyta_X:plas;Embryophyceae:plas;Embryophyceae_X:plas;Embryophyceae_XX:plas	0.6
88ef3e5f7ee66deef698211631ff0391	Eukaryota;Obazoa;Opisthokonta;Metazoa	0.6
88f6312aa632047e33d54298feee66fc	Eukaryota;TSAR;Stramenopiles;Gyrista;Chrysophyceae;Paraphysomonadales;Paraphysomonadaceae;Paraphysomonas	0.625
88f826565cba7d1467fc0a9a1bdb966d	Eukaryota;TSAR;Stramenopiles;Bigyra;Sagenista;Labyrinthulomycetes;Thraustochytriaceae	0.571
88fa6530d46d0805dfb3570878120f67	Eukaryota	1.0
8919bf37ca562d34f3843c38a11538a2	Bacteria;PANNAM;Proteobacteria;Proteobacteria_X;Alphaproteobacteria;Rhizobiales	0.8
891a87b1f04a137801195d8cea9607e4	Eukaryota	1.0
892c89578e4a9877054ed869df4cc721	Eukaryota	1.0
8936e7f38e058a240fc8aa9ae4b3e40b	Eukaryota;TSAR;Rhizaria;Cercozoa;Filosa-Thecofilosea;Ventricleftida;Ventricleftida_X;Ventricleftida_XX;Ventricleftida_XX_sp.;	0.556
895db0ad44064e2ca55f8af957625c4c	Eukaryota;TSAR;Alveolata;Ciliophora;Spirotrichea;Choreotrichida;Strobilidiidae	0.714
89759fa23f513a7999a02261810db708	Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X	0.714
8986761e7cc25d66b6f4791e1ccda6f8	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-6;Dino-Group-II-Clade-6_X;Dino-Group-II-Clade-6_X_sp.;	0.571
89c26569b4640a4ee538195abc590ce6	Eukaryota	1.0
89c53672a2eb8b92a79e56197ca46713	Eukaryota;TSAR	0.571
89cc9fc29f9d22f322d717f42f909bdd	Eukaryota;TSAR;Alveolata;Ciliophora;Spirotrichea	0.714
89e871f06fe1686d2816bfb40a10d287	Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Chloropicophyceae;Chloropicales;Chloropicaceae;Chloroparvula;Chloroparvula_B3_sp.;	0.8
89fbaee49ee21c6755c0d75d0a745383	Eukaryota;TSAR;Alveolata;Dinoflagellata	0.75
8a1918ab13727bfb07a660cf8e62c15a	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Peridiniales;Protoperidiniaceae;Protoperidinium	0.667
8a2409bd71b3abf5e2a447dd1ec62c5c	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Gymnoxanthella;Gymnoxanthella_radiolariae;	0.8
8a3e38fb77179e6447292ff89b7cb2cb	Eukaryota;Excavata;Discoba;Euglenozoa;Euglenida;Euglenida_X;Lentomonadidae;Lentomonas;Lentomonas_corrugata;	0.667
8a4349caacaff8518f2e555998156f0a	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II	0.714
8a60f3bfb495143eef2ac1260981a715	Eukaryota;TSAR;Stramenopiles;Gyrista;Dictyochophyceae;Dictyochophyceae_X;Pedinellales;Pedinellales_X;Pedinellales_X_sp.;	0.8
8a8dd41e94eedb4abce8167613428904	Eukaryota;Archaeplastida;Picozoa;Picozoa_X;Picozoa_XX;Picozoa_XXX;Picozoa_XXXX;Picozoa_XXXXX;Picozoa_XXXXX_sp.;	0.8
8a9d96519254dec8d601589b045ed5b7	Eukaryota;Amoebozoa;Discosea;Discosea_X;Flabellinia;Vannellida;Vannellidae;Vannella	0.714
8a9e5b4dd4d3f77ffbacfe8fdda641b3	Eukaryota;TSAR;Alveolata;Ciliophora;Spirotrichea;Choreotrichida-Tintinnina	0.714
8aa19521f2243698cb71097f393b1c13	Eukaryota	0.571
8aa91b1f4e0bbf6f965d6c1b38fa853a	Eukaryota;Obazoa;Opisthokonta;Fungi	0.9
8aba89ce17392b807e8baa605f5e9148	Eukaryota;TSAR	0.714
8ad0bc493d0a26270a5e81632d815671	Eukaryota	1.0
8aec94ffe3b2a70c27cba8cd2bc9cea3	Eukaryota;TSAR;Stramenopiles;Gyrista;Chrysophyceae	0.625
8b029a39eeaa0125ba3393b3fdfd0a24	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales	0.625
8b067be65c49c5df89e7109db2ec053f	Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Trebouxiophyceae;Chlorellales;Chlorellales_X	0.571
8b129df2f0b8fac02453747b0c569d88	Eukaryota;Obazoa;Opisthokonta;Metazoa	0.6
8b1698080f7bbc8f00f1cd452032f7c3	Eukaryota;TSAR;Stramenopiles;Gyrista	0.625
8b27274c1ef340d071dde509a608fee4	Eukaryota;TSAR;Stramenopiles;Gyrista	0.625
8b29f344a7e8c6067ffeebf6fe88f03b	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II	0.625
8b39b4864c19597ada5712486420cf1c	Eukaryota;TSAR;Alveolata;Ciliophora;Spirotrichea;Oligotrichida	0.625
8b538a281791e60aadaeab54d83ba810	Eukaryota	1.0
8b6599eb13c095b5a0db6722b959adc0	Eukaryota	1.0
8b66a9b7f59d4b845c5a17d35fd0ed74	Eukaryota;Obazoa;Opisthokonta;Metazoa;Annelida;Annelida_X;Annelida_XX	0.556
8b7075156dc79ef4267c42a493eb55fc	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Dinophyceae_XXX;Dinophyceae_XXX_sp.;	0.571
8b720d84e77ebc78f83863a07c67dd16	Eukaryota;Excavata;Discoba;Euglenozoa;Kinetoplastea;Prokinetoplastida;Ichthyobodonidae;Ichthyobodo;Ichthyobodo_necator;	0.6
8b7ee0b8d45759fa90cee82e2d122b82	Eukaryota;TSAR;Alveolata;Dinoflagellata	0.75
8bbb0e6f2d8d01e6093232cca6205ed2	Eukaryota;TSAR;Alveolata;Apicomplexa;Gregarinomorphea;Gregarinomorphea_X;Gregarinomorphea_XX;Selenidium	0.8
8bcd0114926ea9cbf840481807586f22	Eukaryota	1.0
8bcdf251a9c94fe36fc549c3aa5a553e	Eukaryota;Cryptista;Cryptophyta;Cryptophyta_X;Cryptophyceae	0.625
8bd01fb2366220aff82f88a3dd46f52d	Eukaryota;Obazoa;Opisthokonta	0.6
8bd90ed39c1e84cef2f315430afda38b	Eukaryota:plas;Archaeplastida:plas;Streptophyta:plas;Streptophyta_X:plas;Embryophyceae:plas;Embryophyceae_X:plas;Embryophyceae_XX:plas;Marchantia:plas;Marchantia_polymorpha:plas;	0.8
8bd94ca6f10e403a3ba9f5727ca308c8	Eukaryota;Obazoa;Opisthokonta;Metazoa	0.6
8be21752112e8215ef79f4046a4c3bf8	Eukaryota;TSAR;Rhizaria;Cercozoa;Filosa-Imbricatea;Euglyphida	0.556
8c16cd46fd0471181ee9c15201071fb0	Eukaryota;TSAR;Alveolata;Apicomplexa;Coccidiomorphea;Eimeriida;Sarcocystidae;Sarcocystis5;Sarcocystis5_alceslatrans;	0.6
8c17b0f45c90fbc25a4520111aee34dd	Eukaryota	1.0
8c18d33e240d869cb98851cd9ed0a27d	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-I;Dino-Group-I-Clade-5;Dino-Group-I-Clade-5_X;Dino-Group-I-Clade-5_X_sp.;	0.625
8c1aea5b9d21d047b0e746ceae105724	Eukaryota;TSAR;Alveolata	0.75
8c2002de6ad91c70b43a129807ea231b	Bacteria;PANNAM;Proteobacteria;Proteobacteria_X;Gammaproteobacteria;Gammaproteobacteria_Incertae_Sedis;Gammaproteobacteria_Incertae_Sedis_X;Gammaproteobacteria_Incertae_Sedis_XX;Gammaproteobacteria_Incertae_Sedis_XX_sp.;	0.6
8c26fc397e64e63f0553170d3adcc6d3	Eukaryota;Archaeplastida;Streptophyta;Streptophyta_X;Embryophyceae;Embryophyceae_X;Embryophyceae_XX	0.667
8c35eb8788f88fdf5f6ed1e6ecc6fbfd	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Gonyaulacales;Gonyaulacaceae;Gonyaulax	0.625
8c642ea0608fdbffa09cfb370ff87ce6	Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Crustacea;Maxillopoda	0.667
8c8c2582a88c7e94d80b558836097a16	Eukaryota	1.0
8cb0b074bfd75a3f9f04df15e2bbb60a	Eukaryota;Cryptista;Cryptophyta;Cryptophyta_X;Cryptophyceae;Cryptomonadales;Cryptomonadales_X;Teleaulax;Teleaulax_acuta;	0.625
8cb1f076fc5f77f463c68d7b23aaa852	Eukaryota;Obazoa;Opisthokonta;Fungi	1.0
8cedf1186866c0c2cf7987d2edbd9931	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.625
8d090d67419d8d66ff6b084112b1bb7c	Eukaryota;Obazoa;Opisthokonta;Metazoa	0.7
8d18ca58e909a1b467803a92c3a892a9	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.75
8d3958bc41c2323f392617c792975a94	Archaea;Methanoteca;Euryarchaeota;Euryarchaeota_X;Methanomicrobia;Methanosarcinales	0.6
8d442e2e872a6328168776b1a7ffda1a	Eukaryota;Obazoa;Opisthokonta;Metazoa	0.625
8d56cf4f89fb433e745fc295636527a6	Eukaryota;Obazoa;Opisthokonta;Fungi	0.9
8d7b15445ca448bec893311b47510e00	Eukaryota:plas;TSAR:plas;Stramenopiles:plas;Gyrista:plas;Mediophyceae:plas	0.6
8d82f06813241aca0b29060d708e9741	Eukaryota;TSAR;Stramenopiles;Gyrista	0.714
8d901edd39f22e47dd435af8cfd9430a	Eukaryota;TSAR;Stramenopiles;Bigyra;Sagenista;Sagenista_X;MAST-11;MAST-11_X;MAST-11_X_sp.;	1.0
8d915cdad0c87200e3da697af9d24d0c	Eukaryota;TSAR;Alveolata;Ciliophora;Oligohymenophorea;Scuticociliatia_1;Philasterida	0.571
8def127cc692f5e4efb118b6bcffb8f1	Eukaryota;TSAR;Alveolata	0.714
8df52c53b98aad22bb36b59d179bbb60	Eukaryota	1.0
8dfcb32c0f0eb3f4412882de8154b067	Eukaryota;TSAR;Stramenopiles;Bigyra;Sagenista;Sagenista_X;MAST-11;MAST-11_X;MAST-11_X_sp.;	1.0
8e07826e4b6184c6a9b9f36759ff7c19	Eukaryota;Obazoa;Opisthokonta;Metazoa;Mollusca;Bivalvia;Heteroconchia;Vasticardium	0.6
8e139982937ba32fc238a79b4cbe90b0	Bacteria;PANNAM;Proteobacteria;Proteobacteria_X;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae	0.8
8e1c87829579917f8f77f7fe7a30156a	Eukaryota;TSAR;Rhizaria;Radiolaria;Polycystinea;Nassellaria	0.625
8e2853d2c5958831deb82c509b6676fa	Eukaryota;Obazoa;Opisthokonta;Metazoa;Cnidaria;Cnidaria_X;Hydrozoa	0.6
8e3628caba32362bbc5c30c690714a76	Eukaryota;TSAR;Stramenopiles;Gyrista;Peronosporomycetes;Peronosporomycetes_X;Olpidophydiales;Olpidiopsis;Olpidiopsis_porphyrae;	0.6
8e3b58bfb121e89f0aab4b203b37d987	Eukaryota;TSAR;Stramenopiles;Bigyra;Opalozoa;Nanomonadea;MAST-3;MAST-3E;MAST-3E_sp.;	0.714
8e61e479723b799820c29eff7f3f5333	Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Crustacea;Maxillopoda	0.857
8e877b9f79ec473aea27ee9d2c3b425b	Eukaryota;TSAR;Alveolata;Ciliophora	0.571
8ea872a19e5ac234de8ed81e1527d292	Eukaryota	1.0
8eabe62cc959dcc11483d20a74f0f861	Eukaryota	1.0
8ec5f4f50648d0b2bc80cbb2271ffa20	Eukaryota;TSAR;Stramenopiles;Bigyra;Sagenista	0.571
8ec8ee05fbc841bbdbcf657ea7f7f859	Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Crustacea;Maxillopoda	0.667
8ed0ddd252da350a1d7b50d5295e19a3	Eukaryota;Obazoa	0.889
8edb27603e640bc0daee9bbe2b932e66	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Gonyaulacales	0.625
8ee12ac349dd1c3d7111dcceeddd291f	Eukaryota	1.0
8f39f6ebbcd96668f7ecd2f78fb32ba4	Eukaryota;Cryptista;Cryptophyta;Cryptophyta_X;Cryptophyceae;Cryptomonadales	0.556
8f7fe7761602bb53c6efee16bfc5eb90	Eukaryota	1.0
8fa4a8e67993d98abd3ab6c257b13d78	Eukaryota;TSAR;Stramenopiles;Gyrista;Chrysophyceae;Chrysophyceae_Clade-EC2H;Chrysophyceae_Clade-EC2H_X;Chrysophyceae_Clade-EC2H_XX;Chrysophyceae_Clade-EC2H_XX_sp.;	0.714
8faa3c79cbb41898a9c01169dcba86e6	Eukaryota;TSAR;Alveolata;Ciliophora	0.714
8fb6e006d4f0470f87615f107ca52a7d	Eukaryota:plas;Archaeplastida:plas	0.6
8fb7180a21fdd9bfb9f2a3d04cdde706	Eukaryota;TSAR;Rhizaria;Cercozoa	0.556
8fbf09a1e6f22bc0ce78dd4372714472	Eukaryota;Archaeplastida;Chlorophyta;Chlorophyta_X;Mamiellophyceae	0.625
8fd1779f1160f0e6f73861d5eb4dcf40	Eukaryota;TSAR;Stramenopiles;Gyrista;Bacillariophyceae	0.625
900d07405d9908e11f25127adf9aef8e	Eukaryota;TSAR;Rhizaria;Cercozoa;Chlorarachniophyceae;Chlorarachniophyceae_X;NPK2-lineage;NPK2-lineage_X;NPK2-lineage_X_sp.;	0.714
901e954c704fa7acaf2ea36ee9a46313	Eukaryota;TSAR;Stramenopiles;Gyrista;Bolidophyceae;Parmales;Triparmaceae;Triparma;Triparma_eleuthera;	0.625
903628e5c94a98d9a1476433e2d70fe1	Eukaryota;Obazoa;Opisthokonta;Metazoa	0.6
9045315ef18afb59513a2b1c84c6a726	Archaea;Methanoteca;Euryarchaeota;Euryarchaeota_X;Methanomicrobia;Methanosarcinales;ANME2c;ANME2c_X;ANME2c_X_sp.;	0.6
90841c0cd4a6c2b645e07c06924bbad0	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae	0.625
908b5cda2b0fd17ff2bd26a5ea70e772	Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Dinophyceae_XXX;Dinophyceae_XXX_sp.;	0.8
9096881cf34b4152a856e2f1e45f53cc	Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Crustacea;Maxillopoda	0.667
90ce5d2658b9328ee0fe71dd070d6990	Eukaryota;Haptista;Haptophyta;Haptophyta_X;Prymnesiophyceae;Phaeocystales;Phaeocystaceae;Phaeocystis;Phaeocystis_globosa;	0.75
90d30357f57c1941c35a044afb233ed2	Eukaryota;TSAR	0.571
90dcbb1f38380b6fb094096fe092dea7	Eukaryota;TSAR;Stramenopiles;Bigyra	0.714
9114768547563372f38726cc7bbe4c99	Eukaryota;TSAR;Alveolata;Ciliophora;Spirotrichea;Choreotrichida-Tintinnina	0.714
9114bab0cdd2d61c3d58cb408338c13c	Eukaryota;TSAR;Stramenopiles;Gyrista;Peronosporomycetes;Peronosporomycetes_X	0.714
91349ad7aee87b9dcf2303f73749b4f2	Eukaryota;Obazoa;Opisthokonta;Metazoa	0.625
914e24cb367ec2bd151aee37d0123330	Eukaryota	1.0
91579391517974c8d64e464abbda16df	Eukaryota;Obazoa;Opisthokonta;Metazoa;Arthropoda;Crustacea;Maxillopoda	0.667
916aa48309c425c48a537bb4969c76cc	Eukaryota;Obazoa;Opisthokonta	0.556
918a05c1f5b2600d36643a22e99aefb8	Eukaryota;TSAR;Stramenopiles;Gyrista;Mediophyceae;Thalassiosirales;Thalassiosiraceae;Thalassiosira	0.714
91a601c1cd092ac883cc84d5130ddd79	Eukaryota;TSAR;Stramenopiles;Gyrista	0.6
91cd917ddc45dbd4d944650d5e53a038	Eukaryota;TSAR;Stramenopiles;Gyrista;Peronosporomycetes;Peronosporomycetes_X;Haliphthorales	0.8
91e73bdc853975fa197172cf683f4de5	Eukaryota;Obazoa;Opisthokonta	1.0
92131d8654fcbb1ff0f27c4fe61bde1b	Eukaryota;TSAR;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-4	0.6
9218a8d3ccd573f2b07477be52358d1d	Eukaryota;Archaeplastida;Rhodophyta;Rhodophyta_X;Florideophyceae;Ceramiales;Ceramiaceae	0.714
9228afa38bf9c3f585e965bd88d05706	Eukaryota;Obazoa;Opisthokonta;Fungi	0.6
923f4b79985afb707fd7536f1cf6c974	Eukaryota;TSAR;Stramenopiles;Gyrista;Peronosporomycetes;Peronosporomycetes_X;Olpidophydiales;Olpidiopsis;Olpidiopsis_porphyrae;	0.6
92408efae8f18b2850a76455e20db6aa	Eukaryota;TSAR;Stramenopiles;Bigyra;Opalozoa;Opalozoa_X;MAST-12;MAST-12A;MAST-12A_sp.;	0.714
924c3ae5e44fd8605bf5749cdc03c1e7	Eukaryota;TSAR	0.714
9252d83351b255ec297c4e05ff10f537	Eukaryota;TSAR;Rhizaria;Cercozoa;Filosa-Imbricatea;Euglyphida	0.556
925d04cbcdce6d85b244b424318e8506	Eukaryota;Cryptista;Kathablepharidacea;Kathablepharida;Kathablepharidea;Kathablepharidida;Kathablepharidida_X;Kathablepharidida_XX;Kathablepharidida_XX_sp.;	0.571
92767cd65836e45a5cfe60c4e1b8e96b	Bacteria;PVC;Planctomycetes;Planctomycetes_X;Planctomycetacia;Pirellulales;Pirellulaceae	0.8
